316,266,14,1,132,120,170,185,4110
261,201,11,4,159,21,30,25,4105
250,71,9,12,222,237,200,34,4104
212,299,6,7,44,251,252,252,4095
329,250,13,9,183,120,170,185,4094
129,233,4,14,224,5,218,250,4094
389,148,17,10,11,5,218,250,4094
45,206,9,6,160,5,218,250,4094
352,129,11,14,62,5,218,250,4094
85,109,25,25,324,5,218,250,4093
109,108,17,24,180,5,218,250,4094
381,267,12,24,194,237,200,34,4093
125,261,20,12,175,5,218,250,4092
62,184,27,13,227,5,218,250,4092
267,220,6,26,279,120,170,185,4086
128,143,21,25,253,5,218,250,4085
191,277,5,4,149,237,200,34,4078
108,133,15,26,46,5,218,250,4077
286,191,18,23,189,120,170,185,4076
227,154,0,20,133,21,30,25,4070
32,327,20,2,19,237,200,34,4070
312,312,6,17,344,120,170,185,4069
330,141,4,11,166,21,30,25,4066
95,213,24,24,296,5,218,250,4066
106,170,26,24,14,5,218,250,4065
146,223,3,20,324,5,218,250,4062
99,280,21,2,69,21,30,25,4048
189,86,2,14,164,21,30,25,4039
314,119,21,11,119,5,218,250,4036
87,234,11,26,28,5,218,250,4036
113,100,20,6,84,5,218,250,4036
141,98,20,18,332,5,218,250,4035
91,146,21,24,271,5,218,250,4035
176,213,22,18,119,251,252,252,4034
256,101,15,5,335,21,30,25,4030
130,271,14,16,121,5,218,250,4028
168,17,0,17,336,237,200,34,4028
263,312,6,5,218,21,30,25,4027
157,105,22,21,357,5,218,250,4026
185,105,15,5,276,21,30,25,4022
328,137,2,11,223,5,218,250,4020
127,125,8,26,16,5,218,250,4020
231,121,11,24,201,5,218,250,4013
86,198,21,25,172,5,218,250,4012
107,246,17,25,129,5,218,250,4012
161,103,17,14,35,5,218,250,4009
370,81,8,13,323,120,170,185,4004
328,125,5,17,283,5,218,250,4001
58,239,23,9,152,5,218,250,4000
161,202,14,23,290,251,252,252,3996
169,155,5,4,5,251,252,252,3996
210,62,10,21,107,237,200,34,3993
166,174,13,18,223,251,252,252,3992
51,188,16,25,326,5,218,250,3992
248,180,2,17,88,5,218,250,3986
33,120,10,4,216,21,30,25,3980
75,152,1,15,50,5,218,250,3979
332,201,21,5,126,120,170,185,3979
241,194,4,1,209,120,170,185,3978
198,244,4,3,294,237,200,34,3973
73,272,2,11,129,21,30,25,3969
108,308,25,16,226,237,200,34,3968
219,237,19,2,134,120,170,185,3964
57,164,20,25,302,5,218,250,3963
88,135,24,15,58,5,218,250,3963
129,170,1,20,56,5,218,250,3964
75,183,24,16,45,5,218,250,3963
230,270,1,24,132,5,218,250,3964
85,218,20,26,314,5,218,250,3963
191,202,26,23,10,251,252,252,3963
374,74,7,17,42,251,252,252,3950
70,117,13,24,4,5,218,250,3948
151,50,25,19,297,237,200,34,3948
125,228,9,15,113,5,218,250,3946
233,300,10,2,87,21,30,25,3941
92,235,19,15,20,5,218,250,3940
159,124,11,14,359,5,218,250,3940
138,231,13,12,145,5,218,250,3940
211,120,3,0,357,21,30,25,3940
252,246,4,1,1,21,30,25,3939
329,124,14,24,172,5,218,250,3936
233,126,20,18,241,5,218,250,3936
45,185,21,7,27,5,218,250,3936
33,243,16,2,37,21,30,25,3917
139,162,18,8,119,5,218,250,3916
178,189,11,13,244,251,252,252,3916
97,144,13,9,165,5,218,250,3916
71,201,19,11,99,5,218,250,3916
119,123,17,13,162,5,218,250,3916
101,222,21,14,83,5,218,250,3916
70,165,21,11,255,5,218,250,3916
201,163,13,22,41,251,252,252,3915
194,294,10,18,186,251,252,252,3914
165,236,0,13,326,21,30,25,3910
8,176,2,16,281,21,30,25,3905
210,159,7,15,121,251,252,252,3905
67,254,20,8,227,5,218,250,3903
31,177,24,8,15,5,218,250,3902
261,174,3,22,258,5,218,250,3901
345,100,3,2,225,21,30,25,3898
73,295,25,13,299,237,200,34,3896
121,135,21,11,261,5,218,250,3895
77,226,19,18,211,5,218,250,3895
88,199,11,19,348,5,218,250,3895
238,208,11,1,154,21,30,25,3892
218,240,3,7,229,21,30,25,3880
68,187,14,22,208,5,218,250,3880
341,160,9,0,178,120,170,185,3880
192,158,16,23,4,251,252,252,3879
231,122,2,12,287,5,218,250,3879
306,357,19,0,211,237,200,34,3879
269,92,18,5,262,5,218,250,3867
361,111,14,25,187,5,218,250,3863
141,102,25,24,54,5,218,250,3862
61,157,22,19,258,5,218,250,3862
143,122,15,25,314,5,218,250,3862
203,209,20,24,291,251,252,252,3862
59,101,18,11,147,5,218,250,3862
289,102,3,9,347,21,30,25,3859
108,208,21,25,237,5,218,250,3858
199,115,1,10,179,21,30,25,3856
97,237,21,22,250,5,218,250,3856
78,99,21,22,321,5,218,250,3855
56,219,5,3,304,5,218,250,3855
300,210,10,18,12,120,170,185,3855
278,87,8,1,230,21,30,25,3853
339,246,5,4,154,21,30,25,3847
114,105,5,18,106,5,218,250,3847
395,204,2,25,116,21,30,25,3845
156,155,2,5,86,21,30,25,3843
132,120,21,8,204,5,218,250,3843
64,186,20,21,39,5,218,250,3843
46,214,19,17,229,5,218,250,3843
106,184,13,17,305,5,218,250,3843
280,161,10,4,318,21,30,25,3834
123,171,13,5,81,5,218,250,3833
234,266,11,18,150,5,218,250,3832
346,86,13,19,13,237,200,34,3829
372,161,21,0,37,21,30,25,3825
65,181,11,14,35,5,218,250,3825
99,213,18,8,252,5,218,250,3825
208,311,3,1,123,21,30,25,3821
111,199,23,22,162,5,218,250,3820
97,165,25,24,65,5,218,250,3820
120,385,7,16,53,237,200,34,3821
354,234,21,17,75,120,170,185,3819
346,341,3,18,120,237,200,34,3819
115,372,7,2,81,237,200,34,3819
324,129,11,19,4,5,218,250,3816
265,307,2,5,188,120,170,185,3811
152,130,12,12,41,5,218,250,3811
299,313,4,6,112,120,170,185,3811
332,188,5,5,247,21,30,25,3808
61,187,20,8,301,5,218,250,3808
51,230,16,15,31,5,218,250,3808
136,101,18,15,70,5,218,250,3808
210,98,6,3,254,5,218,250,3806
293,82,15,13,196,237,200,34,3805
195,175,20,25,84,251,252,252,3803
163,142,5,13,231,5,218,250,3802
216,100,13,2,305,21,30,25,3800
319,184,9,14,70,120,170,185,3799
390,209,20,1,269,120,170,185,3798
341,190,5,24,87,120,170,185,3795
142,267,2,1,307,21,30,25,3794
47,175,10,15,349,5,218,250,3793
109,287,16,3,254,21,30,25,3791
368,179,9,8,269,120,170,185,3791
216,117,6,19,322,5,218,250,3786
123,132,14,21,77,5,218,250,3785
200,178,1,6,281,120,170,185,3782
21,357,6,3,285,237,200,34,3782
153,323,15,21,35,237,200,34,3782
88,183,24,18,88,5,218,250,3780
219,361,6,9,34,237,200,34,3781
341,131,13,4,198,5,218,250,3781
338,347,0,6,325,237,200,34,3781
229,299,15,1,107,21,30,25,3778
104,119,9,24,280,5,218,250,3777
112,273,23,8,238,5,218,250,3776
143,334,24,2,107,237,200,34,3776
74,106,11,23,203,5,218,250,3775
293,101,2,6,304,237,200,34,3774
283,302,19,11,302,120,170,185,3772
114,196,21,18,148,5,218,250,3771
325,313,13,0,323,21,30,25,3770
47,222,23,17,254,5,218,250,3769
68,152,16,19,268,5,218,250,3769
96,136,23,15,343,5,218,250,3769
157,126,21,16,115,5,218,250,3769
82,154,22,15,73,5,218,250,3769
342,284,6,18,227,21,30,25,3763
91,171,21,23,262,5,218,250,3762
367,89,1,10,164,21,30,25,3759
327,318,4,5,276,21,30,25,3757
116,147,22,19,326,5,218,250,3756
145,189,0,12,277,21,30,25,3753
145,296,9,5,157,21,30,25,3743
105,141,5,7,10,5,218,250,3743
97,290,21,3,265,237,200,34,3737
287,176,16,21,206,120,170,185,3734
55,10,12,5,54,237,200,34,3734
191,367,19,6,8,237,200,34,3734
308,208,8,18,9,120,170,185,3734
199,177,6,5,260,21,30,25,3707
383,198,15,3,330,120,170,185,3706
337,268,10,24,171,120,170,185,3700
53,140,10,12,354,5,218,250,3699
137,159,19,14,311,5,218,250,3698
364,129,14,22,311,5,218,250,3698
320,288,10,22,252,120,170,185,3697
86,106,21,24,4,5,218,250,3696
192,244,3,4,145,21,30,25,3689
150,76,4,6,22,21,30,25,3685
397,206,10,5,177,5,218,250,3681
200,244,3,24,182,21,30,25,3674
333,145,1,21,169,21,30,25,3668
43,95,6,2,33,21,30,25,3667
3,80,3,24,140,237,200,34,3666
35,160,8,4,165,5,218,250,3666
125,175,1,19,88,5,218,250,3666
